OID,Country or Area,Year,Description,Magnitude,Value
13766...ZF...,LUXEMBOURG,1949,INDUSTRIAL PROD EXCL CONST:95,INDEX NUMBER,22.5108
96266...ZF...,"MACEDONIA, FYR",2005,INDUST. PRODUCTION 2005=100,INDEX NUMBER,100
96266...ZF...,"MACEDONIA, FYR",2004,INDUST. PRODUCTION 2005=100,INDEX NUMBER,93.3268
96266...ZF...,"MACEDONIA, FYR",2003,INDUST. PRODUCTION 2005=100,INDEX NUMBER,95.5159
96266...ZF...,"MACEDONIA, FYR",2002,INDUST. PRODUCTION 2005=100,INDEX NUMBER,90.4319
96266...ZF...,"MACEDONIA, FYR",2001,INDUST. PRODUCTION 2005=100,INDEX NUMBER,94.5459
96266...ZF...,"MACEDONIA, FYR",2000,INDUST. PRODUCTION 2005=100,INDEX NUMBER,105.135
96266...ZF...,"MACEDONIA, FYR",1999,INDUST. PRODUCTION 2005=100,INDEX NUMBER,101.685
96266...ZF...,"MACEDONIA, FYR",1998,INDUST. PRODUCTION 2005=100,INDEX NUMBER,106.02
96266...ZF...,"MACEDONIA, FYR",1997,INDUST. PRODUCTION 2005=100,INDEX NUMBER,106.581
96266...ZF...,"MACEDONIA, FYR",1996,INDUST. PRODUCTION 2005=100,INDEX NUMBER,111.239
96266...ZF...,"MACEDONIA, FYR",1995,INDUST. PRODUCTION 2005=100,INDEX NUMBER,105.506
96266...ZF...,"MACEDONIA, FYR",1994,INDUST. PRODUCTION 2005=100,INDEX NUMBER,117.067
96266...ZF...,"MACEDONIA, FYR",1993,INDUST. PRODUCTION 2005=100,INDEX NUMBER,129.714
67666...ZF...,MALAWI,2007,INDUSTRIAL PRODUCTION,INDEX NUMBER,116.031
67666...ZF...,MALAWI,2006,INDUSTRIAL PRODUCTION,INDEX NUMBER,102.866
67666...ZF...,MALAWI,2005,INDUSTRIAL PRODUCTION,INDEX NUMBER,100
67666...ZF...,MALAWI,2004,INDUSTRIAL PRODUCTION,INDEX NUMBER,102.89
67666...ZF...,MALAWI,2003,INDUSTRIAL PRODUCTION,INDEX NUMBER,95.0104
67666...ZF...,MALAWI,2002,INDUSTRIAL PRODUCTION,INDEX NUMBER,97.8525
67666...ZF...,MALAWI,2001,INDUSTRIAL PRODUCTION,INDEX NUMBER,97.597
67666...ZF...,MALAWI,2000,INDUSTRIAL PRODUCTION,INDEX NUMBER,107.233
67666...ZF...,MALAWI,1999,INDUSTRIAL PRODUCTION,INDEX NUMBER,105.085
67666...ZF...,MALAWI,1998,INDUSTRIAL PRODUCTION,INDEX NUMBER,118.322
67666...ZF...,MALAWI,1997,INDUSTRIAL PRODUCTION,INDEX NUMBER,121.755
67666...ZF...,MALAWI,1996,INDUSTRIAL PRODUCTION,INDEX NUMBER,123.487
67666...ZF...,MALAWI,1995,INDUSTRIAL PRODUCTION,INDEX NUMBER,119.248
67666...ZF...,MALAWI,1994,INDUSTRIAL PRODUCTION,INDEX NUMBER,117.747
67666...ZF...,MALAWI,1993,INDUSTRIAL PRODUCTION,INDEX NUMBER,123.791
67666...ZF...,MALAWI,1992,INDUSTRIAL PRODUCTION,INDEX NUMBER,131.191
67666...ZF...,MALAWI,1991,INDUSTRIAL PRODUCTION,INDEX NUMBER,132.748
67666...ZF...,MALAWI,1990,INDUSTRIAL PRODUCTION,INDEX NUMBER,126.241
67666...ZF...,MALAWI,1989,INDUSTRIAL PRODUCTION,INDEX NUMBER,111.041
67666...ZF...,MALAWI,1988,INDUSTRIAL PRODUCTION,INDEX NUMBER,102.124
67666...ZF...,MALAWI,1987,INDUSTRIAL PRODUCTION,INDEX NUMBER,96.5671
67666...ZF...,MALAWI,1986,INDUSTRIAL PRODUCTION,INDEX NUMBER,100.189
67666...ZF...,MALAWI,1985,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.7018
67666...ZF...,MALAWI,1984,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.4186
67666...ZF...,MALAWI,1983,INDUSTRIAL PRODUCTION,INDEX NUMBER,99.4331
67666...ZF...,MALAWI,1982,INDUSTRIAL PRODUCTION,INDEX NUMBER,86.7464
67666...ZF...,MALAWI,1981,INDUSTRIAL PRODUCTION,INDEX NUMBER,92.2013
67666...ZF...,MALAWI,1980,INDUSTRIAL PRODUCTION,INDEX NUMBER,83.6036
67666...ZF...,MALAWI,1979,INDUSTRIAL PRODUCTION,INDEX NUMBER,82.4273
67666...ZF...,MALAWI,1978,INDUSTRIAL PRODUCTION,INDEX NUMBER,82.1286
67666...ZF...,MALAWI,1977,INDUSTRIAL PRODUCTION,INDEX NUMBER,74.3523
67666...ZF...,MALAWI,1976,INDUSTRIAL PRODUCTION,INDEX NUMBER,66.5729
67666...ZF...,MALAWI,1975,INDUSTRIAL PRODUCTION,INDEX NUMBER,67.2046
67666...ZF...,MALAWI,1974,INDUSTRIAL PRODUCTION,INDEX NUMBER,58.2396
67666...ZF...,MALAWI,1973,INDUSTRIAL PRODUCTION,INDEX NUMBER,55.0501
67666...ZF...,MALAWI,1972,INDUSTRIAL PRODUCTION,INDEX NUMBER,45.5748
67666...ZF...,MALAWI,1971,INDUSTRIAL PRODUCTION,INDEX NUMBER,41.2432
67666...ZF...,MALAWI,1970,INDUSTRIAL PRODUCTION,INDEX NUMBER,37.3006
54866...ZF...,MALAYSIA,2009,INDUSTRIAL PRODUCTION,INDEX NUMBER,98.7638
54866...ZF...,MALAYSIA,2008,INDUSTRIAL PRODUCTION,INDEX NUMBER,106.79
54866...ZF...,MALAYSIA,2007,INDUSTRIAL PRODUCTION,INDEX NUMBER,106.909
54866...ZF...,MALAYSIA,2006,INDUSTRIAL PRODUCTION,INDEX NUMBER,104.528
54866...ZF...,MALAYSIA,2005,INDUSTRIAL PRODUCTION,INDEX NUMBER,100
54866...ZF...,MALAYSIA,2004,INDUSTRIAL PRODUCTION,INDEX NUMBER,96.0722
54866...ZF...,MALAYSIA,2003,INDUSTRIAL PRODUCTION,INDEX NUMBER,86.661
54866...ZF...,MALAYSIA,2002,INDUSTRIAL PRODUCTION,INDEX NUMBER,79.3674
54866...ZF...,MALAYSIA,2001,INDUSTRIAL PRODUCTION,INDEX NUMBER,75.8382
54866...ZF...,MALAYSIA,2000,INDUSTRIAL PRODUCTION,INDEX NUMBER,78.4262
54866...ZF...,MALAYSIA,1999,INDUSTRIAL PRODUCTION,INDEX NUMBER,65.8343
54866...ZF...,MALAYSIA,1998,INDUSTRIAL PRODUCTION,INDEX NUMBER,60.3629
54866...ZF...,MALAYSIA,1997,INDUSTRIAL PRODUCTION,INDEX NUMBER,65.0462
54866...ZF...,MALAYSIA,1996,INDUSTRIAL PRODUCTION,INDEX NUMBER,58.7624
54866...ZF...,MALAYSIA,1995,INDUSTRIAL PRODUCTION,INDEX NUMBER,52.9334
54866...ZF...,MALAYSIA,1994,INDUSTRIAL PRODUCTION,INDEX NUMBER,46.8093
54866...ZF...,MALAYSIA,1993,INDUSTRIAL PRODUCTION,INDEX NUMBER,41.7715
54866...ZF...,MALAYSIA,1992,INDUSTRIAL PRODUCTION,INDEX NUMBER,38.144
54866...ZF...,MALAYSIA,1991,INDUSTRIAL PRODUCTION,INDEX NUMBER,35.0907
54866...ZF...,MALAYSIA,1990,INDUSTRIAL PRODUCTION,INDEX NUMBER,31.5596
54866...ZF...,MALAYSIA,1989,INDUSTRIAL PRODUCTION,INDEX NUMBER,28.1396
54866...ZF...,MALAYSIA,1988,INDUSTRIAL PRODUCTION,INDEX NUMBER,25.1471
54866...ZF...,MALAYSIA,1987,INDUSTRIAL PRODUCTION,INDEX NUMBER,22.0252
54866...ZF...,MALAYSIA,1986,INDUSTRIAL PRODUCTION,INDEX NUMBER,20.3174
54866...ZF...,MALAYSIA,1985,INDUSTRIAL PRODUCTION,INDEX NUMBER,18.5497
54866...ZF...,MALAYSIA,1984,INDUSTRIAL PRODUCTION,INDEX NUMBER,19.0149
54866...ZF...,MALAYSIA,1983,INDUSTRIAL PRODUCTION,INDEX NUMBER,16.3893
54866...ZF...,MALAYSIA,1982,INDUSTRIAL PRODUCTION,INDEX NUMBER,14.579
54866...ZF...,MALAYSIA,1981,INDUSTRIAL PRODUCTION,INDEX NUMBER,13.819
54866...ZF...,MALAYSIA,1980,INDUSTRIAL PRODUCTION,INDEX NUMBER,13.3878
54866...ZF...,MALAYSIA,1979,INDUSTRIAL PRODUCTION,INDEX NUMBER,12.6531
54866...ZF...,MALAYSIA,1978,INDUSTRIAL PRODUCTION,INDEX NUMBER,11.635
54866...ZF...,MALAYSIA,1977,INDUSTRIAL PRODUCTION,INDEX NUMBER,10.6122
54866...ZF...,MALAYSIA,1976,INDUSTRIAL PRODUCTION,INDEX NUMBER,9.77393
54866...ZF...,MALAYSIA,1975,INDUSTRIAL PRODUCTION,INDEX NUMBER,8.46698
54866...ZF...,MALAYSIA,1974,INDUSTRIAL PRODUCTION,INDEX NUMBER,8.46529
54866...ZF...,MALAYSIA,1973,INDUSTRIAL PRODUCTION,INDEX NUMBER,7.61013
54866...ZF...,MALAYSIA,1972,INDUSTRIAL PRODUCTION,INDEX NUMBER,6.67918
54866...ZF...,MALAYSIA,1971,INDUSTRIAL PRODUCTION,INDEX NUMBER,6.08507
54866...ZF...,MALAYSIA,1970,INDUSTRIAL PRODUCTION,INDEX NUMBER,5.97223
54866...ZF...,MALAYSIA,1969,INDUSTRIAL PRODUCTION,INDEX NUMBER,5.51244
54866...ZF...,MALAYSIA,1968,INDUSTRIAL PRODUCTION,INDEX NUMBER,5.05265
55666.T.ZF...,MALDIVES,2009,TOURIST NIGHTS INDEX,INDEX NUMBER,156.109
55666AL.ZF...,MALDIVES,2009,TOTAL FISH CATCH,INDEX NUMBER,56.0779
55666.T.ZF...,MALDIVES,2008,TOURIST NIGHTS INDEX,INDEX NUMBER,165.057
55666AL.ZF...,MALDIVES,2008,TOTAL FISH CATCH,INDEX NUMBER,72.0057
55666.T.ZF...,MALDIVES,2007,TOURIST NIGHTS INDEX,INDEX NUMBER,160.399
55666AL.ZF...,MALDIVES,2007,TOTAL FISH CATCH,INDEX NUMBER,77.116
55666.T.ZF...,MALDIVES,2006,TOURIST NIGHTS INDEX,INDEX NUMBER,146.123
55666AL.ZF...,MALDIVES,2006,TOTAL FISH CATCH,INDEX NUMBER,98.9596
55666.T.ZF...,MALDIVES,2005,TOURIST NIGHTS INDEX,INDEX NUMBER,100
55666AL.ZF...,MALDIVES,2005,TOTAL FISH CATCH,INDEX NUMBER,100
55666.T.ZF...,MALDIVES,2004,TOURIST NIGHTS INDEX,INDEX NUMBER,154.865
55666AL.ZF...,MALDIVES,2004,TOTAL FISH CATCH,INDEX NUMBER,85.2914
55666.T.ZF...,MALDIVES,2003,TOURIST NIGHTS INDEX,INDEX NUMBER,142.562
55666AL.ZF...,MALDIVES,2003,TOTAL FISH CATCH,INDEX NUMBER,83.2245
55666.T.ZF...,MALDIVES,2002,TOURIST NIGHTS INDEX,INDEX NUMBER,123.225
55666AL.ZF...,MALDIVES,2002,TOTAL FISH CATCH,INDEX NUMBER,87.5976
55666.T.ZF...,MALDIVES,2001,TOURIST NIGHTS INDEX,INDEX NUMBER,119.173
55666AL.ZF...,MALDIVES,2001,TOTAL FISH CATCH,INDEX NUMBER,68.3139
55666.T.ZF...,MALDIVES,2000,TOURIST NIGHTS INDEX,INDEX NUMBER,119.294
55666AL.ZF...,MALDIVES,2000,TOTAL FISH CATCH,INDEX NUMBER,63.1045
55666.T.ZF...,MALDIVES,1999,TOURIST NIGHTS INDEX,INDEX NUMBER,112.672
55666AL.ZF...,MALDIVES,1999,TOTAL FISH CATCH,INDEX NUMBER,67.3987
55666.T.ZF...,MALDIVES,1998,TOURIST NIGHTS INDEX,INDEX NUMBER,105.046
55666AL.ZF...,MALDIVES,1998,TOTAL FISH CATCH,INDEX NUMBER,62.929
55666.T.ZF...,MALDIVES,1997,TOURIST NIGHTS INDEX,INDEX NUMBER,99.1215
55666AL.ZF...,MALDIVES,1997,TOTAL FISH CATCH,INDEX NUMBER,55.6303
55666.T.ZF...,MALDIVES,1996,TOURIST NIGHTS INDEX,INDEX NUMBER,92.081
55666AL.ZF...,MALDIVES,1996,TOTAL FISH CATCH,INDEX NUMBER,57.6223
55666.T.ZF...,MALDIVES,1995,TOURIST NIGHTS INDEX,INDEX NUMBER,82.5768
55666AL.ZF...,MALDIVES,1995,TOTAL FISH CATCH,INDEX NUMBER,57.1079
55666.T.ZF...,MALDIVES,1994,TOURIST NIGHTS INDEX,INDEX NUMBER,71.2327
55666AL.ZF...,MALDIVES,1994,TOTAL FISH CATCH,INDEX NUMBER,56.875
55666.T.ZF...,MALDIVES,1993,TOURIST NIGHTS INDEX,INDEX NUMBER,63.4025
55666AL.ZF...,MALDIVES,1993,TOTAL FISH CATCH,INDEX NUMBER,49.1631
55666.T.ZF...,MALDIVES,1992,TOURIST NIGHTS INDEX,INDEX NUMBER,59.8392
55666AL.ZF...,MALDIVES,1992,TOTAL FISH CATCH,INDEX NUMBER,44.8431
55666.T.ZF...,MALDIVES,1991,TOURIST NIGHTS INDEX,INDEX NUMBER,52.2644
55666AL.ZF...,MALDIVES,1991,TOTAL FISH CATCH,INDEX NUMBER,44.1204
55666.T.ZF...,MALDIVES,1990,TOURIST NIGHTS INDEX,INDEX NUMBER,50.9607
55666AL.ZF...,MALDIVES,1990,TOTAL FISH CATCH,INDEX NUMBER,41.7464
55666.T.ZF...,MALDIVES,1989,TOURIST NIGHTS INDEX,INDEX NUMBER,44.3026
55666AL.ZF...,MALDIVES,1989,TOTAL FISH CATCH,INDEX NUMBER,38.946
55666.T.ZF...,MALDIVES,1988,TOURIST NIGHTS INDEX,INDEX NUMBER,50.3329
55666AL.ZF...,MALDIVES,1988,TOTAL FISH CATCH,INDEX NUMBER,39.0843
55666.T.ZF...,MALDIVES,1987,TOURIST NIGHTS INDEX,INDEX NUMBER,38.4239
55666AL.ZF...,MALDIVES,1987,TOTAL FISH CATCH,INDEX NUMBER,31.1034
55666.T.ZF...,MALDIVES,1986,TOURIST NIGHTS INDEX,INDEX NUMBER,31.333
55666AL.ZF...,MALDIVES,1986,TOTAL FISH CATCH,INDEX NUMBER,32.4154
55666.T.ZF...,MALDIVES,1985,TOURIST NIGHTS INDEX,INDEX NUMBER,31.8785
55666AL.ZF...,MALDIVES,1985,TOTAL FISH CATCH,INDEX NUMBER,33.8503
55666.T.ZF...,MALDIVES,1984,TOURIST NIGHTS INDEX,INDEX NUMBER,23.9998
55666AL.ZF...,MALDIVES,1984,TOTAL FISH CATCH,INDEX NUMBER,30.102
55666.T.ZF...,MALDIVES,1983,TOURIST NIGHTS INDEX,INDEX NUMBER,19.6059
55666AL.ZF...,MALDIVES,1983,TOTAL FISH CATCH,INDEX NUMBER,21.0776
55666.T.ZF...,MALDIVES,1982,TOURIST NIGHTS INDEX,INDEX NUMBER,17.9695
55666AL.ZF...,MALDIVES,1982,TOTAL FISH CATCH,INDEX NUMBER,16.563
55666.T.ZF...,MALDIVES,1981,TOURIST NIGHTS INDEX,INDEX NUMBER,13.4847
55666AL.ZF...,MALDIVES,1981,TOTAL FISH CATCH,INDEX NUMBER,19.0775
55666.T.ZF...,MALDIVES,1980,TOURIST NIGHTS INDEX,INDEX NUMBER,9.06052
55666AL.ZF...,MALDIVES,1980,TOTAL FISH CATCH,INDEX NUMBER,18.9135
55666.T.ZF...,MALDIVES,1979,TOURIST NIGHTS INDEX,INDEX NUMBER,6.5454
55666AL.ZF...,MALDIVES,1979,TOTAL FISH CATCH,INDEX NUMBER,15.1417
55666.T.ZF...,MALDIVES,1978,TOURIST NIGHTS INDEX,INDEX NUMBER,6.21206
55666AL.ZF...,MALDIVES,1978,TOTAL FISH CATCH,INDEX NUMBER,14.1031
55666.T.ZF...,MALDIVES,1977,TOURIST NIGHTS INDEX,INDEX NUMBER,3.96966
55666AL.ZF...,MALDIVES,1977,TOTAL FISH CATCH,INDEX NUMBER,14.3765
18166...ZF...,MALTA,2005,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,100
18166...ZF...,MALTA,2004,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,106.041
18166...ZF...,MALTA,2003,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,107.781
18166...ZF...,MALTA,2002,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,103.931
18166...ZF...,MALTA,2001,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,103.822
18166...ZF...,MALTA,2000,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,121.799
18166...ZF...,MALTA,1999,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,93.312
18166...ZF...,MALTA,1998,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,86.7404
18166...ZF...,MALTA,1997,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,78.8908
18166...ZF...,MALTA,1996,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,79.3405
18166...ZF...,MALTA,1995,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,78.5752
18166...ZF...,MALTA,1994,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,78.1019
18166...ZF...,MALTA,1993,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,69.3044
18166...ZF...,MALTA,1992,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,67.0236
18166...ZF...,MALTA,1991,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,58.9071
18166...ZF...,MALTA,1990,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,52.182
18166...ZF...,MALTA,1989,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,46.2486
18166...ZF...,MALTA,1988,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,39.3475
18166...ZF...,MALTA,1987,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,36.3074
18166...ZF...,MALTA,1986,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,34.9878
18166...ZF...,MALTA,1985,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,33.2348
18166...ZF...,MALTA,1984,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,32.5832
18166...ZF...,MALTA,1983,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,30.1874
18166...ZF...,MALTA,1982,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,29.3956
18166...ZF...,MALTA,1981,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,28.0216
18166...ZF...,MALTA,1980,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,27.5268
18166...ZF...,MALTA,1979,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,23.1656
18166...ZF...,MALTA,1978,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,21.7728
18166...ZF...,MALTA,1977,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,20.7806
18166...ZF...,MALTA,1976,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,17.5204
18166...ZF...,MALTA,1975,INDUSTRIAL PRODUCTION 1990,INDEX NUMBER,15.1099
27366AA.ZF...,MEXICO,2009,PETROLEUM PRODUCTION,INDEX NUMBER,92.027
27366ZX.ZF...,MEXICO,2009,MINING PRODUCTION,INDEX NUMBER,100.332
27366EY.ZF...,MEXICO,2009,MANUFACTURING PRODUCTION,INDEX NUMBER,96.1414
27366..CZF...,MEXICO,2009,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,99.344
27366...ZF...,MEXICO,2009,INDUSTRIAL PRODUCTION,INDEX NUMBER,99.344
27366AA.ZF...,MEXICO,2008,PETROLEUM PRODUCTION,INDEX NUMBER,95.8712
27366ZX.ZF...,MEXICO,2008,MINING PRODUCTION,INDEX NUMBER,99.364
27366EY.ZF...,MEXICO,2008,MANUFACTURING PRODUCTION,INDEX NUMBER,107.057
27366..CZF...,MEXICO,2008,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,107.216
27366...ZF...,MEXICO,2008,INDUSTRIAL PRODUCTION,INDEX NUMBER,107.216
27366AA.ZF...,MEXICO,2007,PETROLEUM PRODUCTION,INDEX NUMBER,98.8358
27366ZX.ZF...,MEXICO,2007,MINING PRODUCTION,INDEX NUMBER,100.8
27366EY.ZF...,MEXICO,2007,MANUFACTURING PRODUCTION,INDEX NUMBER,107.733
27366..CZF...,MEXICO,2007,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,107.779
27366...ZF...,MEXICO,2007,INDUSTRIAL PRODUCTION,INDEX NUMBER,107.779
27366AA.ZF...,MEXICO,2006,PETROLEUM PRODUCTION,INDEX NUMBER,100.995
27366ZX.ZF...,MEXICO,2006,MINING PRODUCTION,INDEX NUMBER,101.372
27366EY.ZF...,MEXICO,2006,MANUFACTURING PRODUCTION,INDEX NUMBER,105.92
27366..CZF...,MEXICO,2006,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,105.717
27366...ZF...,MEXICO,2006,INDUSTRIAL PRODUCTION,INDEX NUMBER,105.717
27366AA.ZF...,MEXICO,2005,PETROLEUM PRODUCTION,INDEX NUMBER,100
27366ZX.ZF...,MEXICO,2005,MINING PRODUCTION,INDEX NUMBER,100
27366EY.ZF...,MEXICO,2005,MANUFACTURING PRODUCTION,INDEX NUMBER,100
27366..CZF...,MEXICO,2005,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,100
27366...ZF...,MEXICO,2005,INDUSTRIAL PRODUCTION,INDEX NUMBER,100
27366AA.ZF...,MEXICO,2004,PETROLEUM PRODUCTION,INDEX NUMBER,100.125
27366ZX.ZF...,MEXICO,2004,MINING PRODUCTION,INDEX NUMBER,100.301
27366EY.ZF...,MEXICO,2004,MANUFACTURING PRODUCTION,INDEX NUMBER,96.5602
27366..CZF...,MEXICO,2004,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,97.1884
27366...ZF...,MEXICO,2004,INDUSTRIAL PRODUCTION,INDEX NUMBER,97.1884
27366AA.ZF...,MEXICO,2003,PETROLEUM PRODUCTION,INDEX NUMBER,99.2901
27366ZX.ZF...,MEXICO,2003,MINING PRODUCTION,INDEX NUMBER,98.9854
27366EY.ZF...,MEXICO,2003,MANUFACTURING PRODUCTION,INDEX NUMBER,92.9037
27366..CZF...,MEXICO,2003,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,93.7207
27366...ZF...,MEXICO,2003,INDUSTRIAL PRODUCTION,INDEX NUMBER,93.7207
27366AA.ZF...,MEXICO,2002,PETROLEUM PRODUCTION,INDEX NUMBER,94.2462
27366ZX.ZF...,MEXICO,2002,MINING PRODUCTION,INDEX NUMBER,95.4903
27366EY.ZF...,MEXICO,2002,MANUFACTURING PRODUCTION,INDEX NUMBER,94.0984
27366..CZF...,MEXICO,2002,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,96.0637
27366...ZF...,MEXICO,2002,INDUSTRIAL PRODUCTION,INDEX NUMBER,96.0637
27366AA.ZF...,MEXICO,2001,PETROLEUM PRODUCTION,INDEX NUMBER,93.3925
27366ZX.ZF...,MEXICO,2001,MINING PRODUCTION,INDEX NUMBER,95.1033
27366EY.ZF...,MEXICO,2001,MANUFACTURING PRODUCTION,INDEX NUMBER,94.7153
27366..CZF...,MEXICO,2001,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,96.1575
27366...ZF...,MEXICO,2001,INDUSTRIAL PRODUCTION,INDEX NUMBER,96.1575
27366AA.ZF...,MEXICO,2000,PETROLEUM PRODUCTION,INDEX NUMBER,91.2263
27366ZX.ZF...,MEXICO,2000,MINING PRODUCTION,INDEX NUMBER,93.725
27366EY.ZF...,MEXICO,2000,MANUFACTURING PRODUCTION,INDEX NUMBER,98.4734
27366..CZF...,MEXICO,2000,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,99.6251
27366...ZF...,MEXICO,2000,INDUSTRIAL PRODUCTION,INDEX NUMBER,99.6251
27366AA.ZF...,MEXICO,1999,PETROLEUM PRODUCTION,INDEX NUMBER,88.5946
27366ZX.ZF...,MEXICO,1999,MINING PRODUCTION,INDEX NUMBER,90.2829
27366EY.ZF...,MEXICO,1999,MANUFACTURING PRODUCTION,INDEX NUMBER,92.1194
27366..CZF...,MEXICO,1999,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,93.9082
27366...ZF...,MEXICO,1999,INDUSTRIAL PRODUCTION,INDEX NUMBER,93.9082
27366AA.ZF...,MEXICO,1998,PETROLEUM PRODUCTION,INDEX NUMBER,92.7125
27366ZX.ZF...,MEXICO,1998,MINING PRODUCTION,INDEX NUMBER,92.2115
27366EY.ZF...,MEXICO,1998,MANUFACTURING PRODUCTION,INDEX NUMBER,88.3985
27366..CZF...,MEXICO,1998,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,89.6907
27366...ZF...,MEXICO,1998,INDUSTRIAL PRODUCTION,INDEX NUMBER,89.6907
27366AA.ZF...,MEXICO,1997,PETROLEUM PRODUCTION,INDEX NUMBER,90.585
27366ZX.ZF...,MEXICO,1997,MINING PRODUCTION,INDEX NUMBER,89.7494
27366EY.ZF...,MEXICO,1997,MANUFACTURING PRODUCTION,INDEX NUMBER,82.3538
27366..CZF...,MEXICO,1997,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,84.3486
27366...ZF...,MEXICO,1997,INDUSTRIAL PRODUCTION,INDEX NUMBER,84.3486
27366AA.ZF...,MEXICO,1996,PETROLEUM PRODUCTION,INDEX NUMBER,85.9467
27366ZX.ZF...,MEXICO,1996,MINING PRODUCTION,INDEX NUMBER,86.0729
27366EY.ZF...,MEXICO,1996,MANUFACTURING PRODUCTION,INDEX NUMBER,75.0684
27366..CZF...,MEXICO,1996,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,77.2259
27366...ZF...,MEXICO,1996,INDUSTRIAL PRODUCTION,INDEX NUMBER,77.2259
27366AA.ZF...,MEXICO,1995,PETROLEUM PRODUCTION,INDEX NUMBER,78.3947
27366ZX.ZF...,MEXICO,1995,MINING PRODUCTION,INDEX NUMBER,79.4631
27366EY.ZF...,MEXICO,1995,MANUFACTURING PRODUCTION,INDEX NUMBER,67.6577
27366..CZF...,MEXICO,1995,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,70.1968
27366...ZF...,MEXICO,1995,INDUSTRIAL PRODUCTION,INDEX NUMBER,70.1968
27366AA.ZF...,MEXICO,1994,PETROLEUM PRODUCTION,INDEX NUMBER,79.6038
27366ZX.ZF...,MEXICO,1994,MINING PRODUCTION,INDEX NUMBER,81.6398
27366EY.ZF...,MEXICO,1994,MANUFACTURING PRODUCTION,INDEX NUMBER,71.0728
27366..CZF...,MEXICO,1994,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,76.1477
27366...ZF...,MEXICO,1994,INDUSTRIAL PRODUCTION,INDEX NUMBER,76.1477
27366AA.ZF...,MEXICO,1993,PETROLEUM PRODUCTION,INDEX NUMBER,79.2867
27366ZX.ZF...,MEXICO,1993,MINING PRODUCTION,INDEX NUMBER,79.6357
27366EY.ZF...,MEXICO,1993,MANUFACTURING PRODUCTION,INDEX NUMBER,68.3009
27366..CZF...,MEXICO,1993,INDUSTRIAL PRODUCTION SEAS.ADJ.,INDEX NUMBER,72.6745
27366...ZF...,MEXICO,1993,INDUSTRIAL PRODUCTION,INDEX NUMBER,72.6745
27366AA.ZF...,MEXICO,1992,PETROLEUM PRODUCTION,INDEX NUMBER,79.2074
27366ZX.ZF...,MEXICO,1992,MINING PRODUCTION,INDEX NUMBER,78.7984
